,Permit Creation Date,Revised Cost,Zipcode,Revised_Cost_Range,Low,Very Low,High,Medium,Very High,Extremely High
3082,2013-01-31,20750.0,94118.0,Medium,0,0,0,1,0,0
3083,2013-01-31,1.0,94115.0,Very Low,0,1,0,0,0,0
3084,2013-01-31,3500.0,94112.0,Low,1,0,0,0,0,0
3085,2013-01-31,11900.0,94122.0,Medium,0,0,0,1,0,0
3086,2013-01-31,16450.0,94115.0,Medium,0,0,0,1,0,0
3087,2013-01-31,16450.0,94115.0,Medium,0,0,0,1,0,0
3088,2013-01-31,13450.0,94132.0,Medium,0,0,0,1,0,0
3089,2013-01-31,285000.0,94103.0,High,0,0,1,0,0,0
3090,2013-01-31,1.0,94114.0,Very Low,0,1,0,0,0,0
3091,2013-01-31,12000.0,94110.0,Medium,0,0,0,1,0,0
3092,2013-01-31,0.0,94104.0,Very Low,0,1,0,0,0,0
3093,2013-01-31,7769.0,94112.0,Low,1,0,0,0,0,0
3094,2013-01-31,8000.0,94127.0,Low,1,0,0,0,0,0
3095,2013-01-31,9000.0,94134.0,Low,1,0,0,0,0,0
3096,2013-01-31,18000.0,94117.0,Medium,0,0,0,1,0,0
3097,2013-01-31,50000.0,94127.0,Medium,0,0,0,1,0,0
3098,2013-01-31,50000.0,94127.0,Medium,0,0,0,1,0,0
3099,2013-01-31,9500.0,94118.0,Low,1,0,0,0,0,0
3100,2013-01-31,9500.0,94118.0,Low,1,0,0,0,0,0
3101,2013-01-31,45000.0,94116.0,Medium,0,0,0,1,0,0
3102,2013-01-31,80000.0,94110.0,Medium,0,0,0,1,0,0
3103,2013-01-31,20000.0,94127.0,Medium,0,0,0,1,0,0
3104,2013-01-31,20000.0,94107.0,Medium,0,0,0,1,0,0
3105,2013-01-31,91492.0,94110.0,Medium,0,0,0,1,0,0
3106,2013-01-31,20000.0,94107.0,Medium,0,0,0,1,0,0
3107,2013-01-31,1.0,94133.0,Very Low,0,1,0,0,0,0
3108,2013-01-31,18000.0,94108.0,Medium,0,0,0,1,0,0
3109,2013-01-31,1.0,94122.0,Very Low,0,1,0,0,0,0
3110,2013-01-31,18580.0,94131.0,Medium,0,0,0,1,0,0
3111,2013-01-31,267.0,94134.0,Very Low,0,1,0,0,0,0
3112,2013-01-31,30000.0,94134.0,Medium,0,0,0,1,0,0
3113,2013-01-31,10000.0,94114.0,Low,1,0,0,0,0,0
3114,2013-01-31,30000.0,94134.0,Medium,0,0,0,1,0,0
3115,2013-01-31,1.0,94102.0,Very Low,0,1,0,0,0,0
3116,2013-01-31,8350.0,94134.0,Low,1,0,0,0,0,0
3117,2013-01-31,267.0,94134.0,Very Low,0,1,0,0,0,0
3118,2013-01-31,267.0,94134.0,Very Low,0,1,0,0,0,0
3119,2013-01-31,8759.0,94115.0,Low,1,0,0,0,0,0
3120,2013-01-31,28000.0,94121.0,Medium,0,0,0,1,0,0
3121,2013-01-31,500.0,94121.0,Very Low,0,1,0,0,0,0
3122,2013-01-31,267.0,94134.0,Very Low,0,1,0,0,0,0
3123,2013-01-31,60000.0,94123.0,Medium,0,0,0,1,0,0
3124,2013-01-31,38000.0,94109.0,Medium,0,0,0,1,0,0
3125,2013-01-31,33000.0,94117.0,Medium,0,0,0,1,0,0
3126,2013-01-31,250000.0,94103.0,High,0,0,1,0,0,0
3127,2013-01-31,18800.0,94117.0,Medium,0,0,0,1,0,0
3128,2013-01-31,0.0,94105.0,Very Low,0,1,0,0,0,0
3129,2013-01-31,80000.0,94110.0,Medium,0,0,0,1,0,0
3130,2013-01-31,23000.0,94122.0,Medium,0,0,0,1,0,0
3131,2013-01-31,1.0,94110.0,Very Low,0,1,0,0,0,0
3132,2013-01-31,3000.0,94118.0,Low,1,0,0,0,0,0
3133,2013-01-31,8800.0,94110.0,Low,1,0,0,0,0,0
3134,2013-01-31,7000.0,94122.0,Low,1,0,0,0,0,0
3135,2013-01-31,4500.0,94124.0,Low,1,0,0,0,0,0
3136,2013-01-31,200000.0,94114.0,High,0,0,1,0,0,0
3137,2013-01-31,1.0,94133.0,Very Low,0,1,0,0,0,0
3138,2013-01-31,0.0,UNKNOWN,Very Low,0,1,0,0,0,0
3139,2013-01-31,410000.0,94110.0,High,0,0,1,0,0,0
3140,2013-01-31,410000.0,94110.0,High,0,0,1,0,0,0
3141,2013-01-31,30000.0,94107.0,Medium,0,0,0,1,0,0
3142,2013-01-31,800.0,94110.0,Very Low,0,1,0,0,0,0
3143,2013-01-31,293000.0,94112.0,High,0,0,1,0,0,0
3144,2013-01-31,850000.0,94103.0,High,0,0,1,0,0,0
3145,2013-01-31,50372.0,94107.0,Medium,0,0,0,1,0,0
3146,2013-01-31,175000.0,94103.0,High,0,0,1,0,0,0
3147,2013-01-31,1.0,94109.0,Very Low,0,1,0,0,0,0
3148,2013-01-31,7196.0,94103.0,Low,1,0,0,0,0,0
3149,2013-01-31,69390.0,94111.0,Medium,0,0,0,1,0,0
3150,2013-01-31,5000.0,94110.0,Low,1,0,0,0,0,0
3151,2013-01-31,5000.0,94110.0,Low,1,0,0,0,0,0
3152,2013-01-31,1.0,94108.0,Very Low,0,1,0,0,0,0
3153,2013-01-31,29011002.0,94103.0,Extremely High,0,0,0,0,0,1
3154,2013-01-31,15000.0,94110.0,Medium,0,0,0,1,0,0
3155,2013-01-31,15000.0,94110.0,Medium,0,0,0,1,0,0
3156,2013-01-31,150000.0,94158.0,High,0,0,1,0,0,0
3157,2013-01-31,20000.0,94122.0,Medium,0,0,0,1,0,0
3158,2013-01-31,4000.0,94104.0,Low,1,0,0,0,0,0
3159,2013-01-31,20000.0,94122.0,Medium,0,0,0,1,0,0
3160,2013-01-31,5000.0,94118.0,Low,1,0,0,0,0,0
3161,2013-01-31,12000.0,94103.0,Medium,0,0,0,1,0,0
3162,2013-01-31,7800.0,94118.0,Low,1,0,0,0,0,0
3163,2013-01-31,6000.0,94114.0,Low,1,0,0,0,0,0
3164,2013-01-31,3500.0,94104.0,Low,1,0,0,0,0,0
3165,2013-01-31,4000.0,94114.0,Low,1,0,0,0,0,0
3166,2013-01-31,6800.0,94114.0,Low,1,0,0,0,0,0
3167,2013-01-31,7000.0,94127.0,Low,1,0,0,0,0,0
3168,2013-01-31,6800.0,94112.0,Low,1,0,0,0,0,0
3169,2013-01-31,267.0,94102.0,Very Low,0,1,0,0,0,0
3170,2013-01-31,7800.0,94112.0,Low,1,0,0,0,0,0
3171,2013-01-31,1.0,94123.0,Very Low,0,1,0,0,0,0
3172,2013-01-31,2500.0,94102.0,Low,1,0,0,0,0,0
3173,2013-01-07,1000.0,94109.0,Very Low,0,1,0,0,0,0
3174,2013-01-31,2800.0,94121.0,Low,1,0,0,0,0,0
3175,2013-01-31,1.0,94124.0,Very Low,0,1,0,0,0,0
3176,2013-01-31,1.0,94111.0,Very Low,0,1,0,0,0,0
3177,2013-01-31,3500.0,94112.0,Low,1,0,0,0,0,0
3178,2013-01-31,90000.0,94127.0,Medium,0,0,0,1,0,0
3179,2013-01-31,0.0,94110.0,Very Low,0,1,0,0,0,0
3180,2013-01-31,300000.0,94105.0,High,0,0,1,0,0,0
3181,2013-01-31,2000.0,94116.0,Low,1,0,0,0,0,0
3182,2013-01-31,6000.0,94116.0,Low,1,0,0,0,0,0
3183,2013-01-30,48700.0,94117.0,Medium,0,0,0,1,0,0
3184,2013-01-31,1.0,94114.0,Very Low,0,1,0,0,0,0
3185,2013-01-31,75000.0,94110.0,Medium,0,0,0,1,0,0
3186,2013-01-31,20000.0,94110.0,Medium,0,0,0,1,0,0
3187,2013-02-01,1.0,94112.0,Very Low,0,1,0,0,0,0
3188,2013-02-01,3000.0,94116.0,Low,1,0,0,0,0,0
3189,2013-02-01,8687.0,94134.0,Low,1,0,0,0,0,0
3190,2013-02-01,8687.0,94134.0,Low,1,0,0,0,0,0
3191,2013-02-01,5000.0,94133.0,Low,1,0,0,0,0,0
3192,2013-02-01,7935.0,94112.0,Low,1,0,0,0,0,0
3193,2013-02-01,2500.0,94114.0,Low,1,0,0,0,0,0
3194,2013-02-01,7935.0,94112.0,Low,1,0,0,0,0,0
3195,2013-02-01,1.0,94131.0,Very Low,0,1,0,0,0,0
3196,2013-02-01,7935.0,94112.0,Low,1,0,0,0,0,0
3197,2013-02-01,14934.0,94123.0,Medium,0,0,0,1,0,0
3198,2013-02-01,8000.0,94116.0,Low,1,0,0,0,0,0
3199,2013-02-01,45000.0,94109.0,Medium,0,0,0,1,0,0
3200,2013-02-01,400.0,94102.0,Very Low,0,1,0,0,0,0
3201,2013-02-01,1.0,94110.0,Very Low,0,1,0,0,0,0
3202,2013-02-01,15000.0,94133.0,Medium,0,0,0,1,0,0
3203,2013-02-01,1.0,94114.0,Very Low,0,1,0,0,0,0
3204,2013-02-01,1.0,94116.0,Very Low,0,1,0,0,0,0
3205,2013-02-01,6500.0,94123.0,Low,1,0,0,0,0,0
3206,2013-02-01,12000.0,94134.0,Medium,0,0,0,1,0,0
3207,2013-02-01,10000.0,94107.0,Low,1,0,0,0,0,0
3208,2013-02-01,25000.0,94116.0,Medium,0,0,0,1,0,0
3209,2013-02-01,35000.0,94122.0,Medium,0,0,0,1,0,0
3210,2013-02-01,50000.0,94122.0,Medium,0,0,0,1,0,0
3211,2013-02-01,8000.0,94108.0,Low,1,0,0,0,0,0
3212,2013-02-01,19000.0,94107.0,Medium,0,0,0,1,0,0
3213,2013-02-01,50000.0,94116.0,Medium,0,0,0,1,0,0
3214,2013-02-01,1.0,94121.0,Very Low,0,1,0,0,0,0
3215,2013-02-01,15000.0,94117.0,Medium,0,0,0,1,0,0
3216,2013-02-01,45000.0,94110.0,Medium,0,0,0,1,0,0
3217,2013-02-01,6500.0,94133.0,Low,1,0,0,0,0,0
3218,2013-02-01,6500.0,94133.0,Low,1,0,0,0,0,0
3219,2013-02-01,6000.0,94124.0,Low,1,0,0,0,0,0
3220,2013-02-01,21000.0,94109.0,Medium,0,0,0,1,0,0
3221,2013-02-01,55000.0,94123.0,Medium,0,0,0,1,0,0
3222,2013-02-01,88000.0,94114.0,Medium,0,0,0,1,0,0
3223,2013-02-01,88000.0,94114.0,Medium,0,0,0,1,0,0
3224,2013-02-01,1.0,94115.0,Very Low,0,1,0,0,0,0
3225,2013-02-01,5000.0,94115.0,Low,1,0,0,0,0,0
3226,2013-02-01,5000.0,94127.0,Low,1,0,0,0,0,0
3227,2013-02-01,15000.0,94110.0,Medium,0,0,0,1,0,0
3228,2013-02-01,15000.0,94110.0,Medium,0,0,0,1,0,0
3229,2013-02-01,8000.0,94122.0,Low,1,0,0,0,0,0
3230,2013-02-01,8000.0,94112.0,Low,1,0,0,0,0,0
3231,2013-02-01,1.0,94114.0,Very Low,0,1,0,0,0,0
3232,2013-02-01,4000.0,94112.0,Low,1,0,0,0,0,0
3233,2013-02-01,1.0,94109.0,Very Low,0,1,0,0,0,0
3234,2013-02-01,1.0,94117.0,Very Low,0,1,0,0,0,0
3235,2013-02-01,1.0,94114.0,Very Low,0,1,0,0,0,0
3236,2013-02-01,1.0,94112.0,Very Low,0,1,0,0,0,0
3237,2013-02-01,115000.0,94133.0,High,0,0,1,0,0,0
3238,2013-02-01,14000.0,94103.0,Medium,0,0,0,1,0,0
3239,2013-02-01,23816.0,94134.0,Medium,0,0,0,1,0,0
3240,2013-01-30,5000.0,94117.0,Low,1,0,0,0,0,0
3241,2013-02-01,25000.0,94102.0,Medium,0,0,0,1,0,0
3242,2013-02-01,9127.0,94118.0,Low,1,0,0,0,0,0
3243,2013-02-01,10000.0,94115.0,Low,1,0,0,0,0,0
3244,2013-02-01,65000.0,94103.0,Medium,0,0,0,1,0,0
3245,2013-02-01,1.0,94131.0,Very Low,0,1,0,0,0,0
3246,2013-02-01,20000.0,94102.0,Medium,0,0,0,1,0,0
3247,2013-02-01,10000.0,94122.0,Low,1,0,0,0,0,0
3248,2013-02-01,1.0,94118.0,Very Low,0,1,0,0,0,0
3249,2013-02-01,10000.0,94122.0,Low,1,0,0,0,0,0
3250,2013-02-01,111277.0,94109.0,High,0,0,1,0,0,0
3251,2013-02-01,111277.0,94109.0,High,0,0,1,0,0,0
3252,2013-02-01,6000.0,94121.0,Low,1,0,0,0,0,0
3253,2013-02-01,232880.0,94116.0,High,0,0,1,0,0,0
3254,2013-02-01,3000.0,94103.0,Low,1,0,0,0,0,0
3255,2013-02-01,6000.0,94111.0,Low,1,0,0,0,0,0
3256,2013-02-01,6000.0,94103.0,Low,1,0,0,0,0,0
3257,2013-02-01,80000.0,94110.0,Medium,0,0,0,1,0,0
3258,2013-02-01,24000.0,94117.0,Medium,0,0,0,1,0,0
3259,2013-02-01,24000.0,94117.0,Medium,0,0,0,1,0,0
3260,2013-02-01,57000.0,94102.0,Medium,0,0,0,1,0,0
3261,2013-02-01,15000.0,94116.0,Medium,0,0,0,1,0,0
3262,2013-02-01,5000.0,94107.0,Low,1,0,0,0,0,0
3263,2013-02-01,18000.0,94114.0,Medium,0,0,0,1,0,0
3264,2013-02-01,14500.0,94116.0,Medium,0,0,0,1,0,0
3265,2013-02-01,25000.0,94131.0,Medium,0,0,0,1,0,0
3266,2013-02-01,1.0,94110.0,Very Low,0,1,0,0,0,0
3267,2013-02-01,35000.0,94115.0,Medium,0,0,0,1,0,0
3268,2013-02-01,40000.0,94134.0,Medium,0,0,0,1,0,0
3269,2013-02-01,9000.0,94112.0,Low,1,0,0,0,0,0
3270,2013-02-01,13000.0,94112.0,Medium,0,0,0,1,0,0
3271,2013-02-01,6000.0,94123.0,Low,1,0,0,0,0,0
3272,2013-02-01,111277.0,94102.0,High,0,0,1,0,0,0
3273,2013-02-01,10000.0,94109.0,Low,1,0,0,0,0,0
3274,2013-02-01,1.0,94108.0,Very Low,0,1,0,0,0,0
3275,2013-02-01,10000.0,94127.0,Low,1,0,0,0,0,0
3276,2013-02-01,40000.0,94127.0,Medium,0,0,0,1,0,0
3277,2013-02-01,27000.0,94132.0,Medium,0,0,0,1,0,0
3278,2013-02-01,18000.0,94109.0,Medium,0,0,0,1,0,0
3279,2013-02-01,290000.0,94111.0,High,0,0,1,0,0,0
3280,2013-02-01,25000.0,94102.0,Medium,0,0,0,1,0,0
3281,2013-02-01,1.0,94105.0,Very Low,0,1,0,0,0,0
3282,2013-02-01,38000.0,94109.0,Medium,0,0,0,1,0,0
3283,2013-02-01,19690.0,94122.0,Medium,0,0,0,1,0,0
3284,2013-02-01,1.0,94131.0,Very Low,0,1,0,0,0,0
3285,2013-02-01,1.0,94131.0,Very Low,0,1,0,0,0,0
3286,2013-02-01,8390.0,94117.0,Low,1,0,0,0,0,0
3287,2013-02-01,10500.0,94118.0,Medium,0,0,0,1,0,0
3288,2013-02-01,865000.0,94105.0,High,0,0,1,0,0,0
3289,2013-02-01,11000.0,94134.0,Medium,0,0,0,1,0,0
3290,2013-02-01,1.0,94109.0,Very Low,0,1,0,0,0,0
3291,2013-02-01,1.0,94116.0,Very Low,0,1,0,0,0,0
3292,2013-02-01,1.0,94122.0,Very Low,0,1,0,0,0,0
3293,2013-02-01,7500.0,94122.0,Low,1,0,0,0,0,0
3294,2013-02-01,3500.0,94127.0,Low,1,0,0,0,0,0
3295,2013-02-01,120000.0,94124.0,High,0,0,1,0,0,0
3296,2013-02-01,125000.0,94107.0,High,0,0,1,0,0,0
3297,2013-02-01,1.0,94122.0,Very Low,0,1,0,0,0,0
3298,2013-02-01,1.0,94118.0,Very Low,0,1,0,0,0,0
3299,2013-02-01,0.0,94117.0,Very Low,0,1,0,0,0,0
3300,2013-02-01,1.0,94115.0,Very Low,0,1,0,0,0,0
3301,2013-02-01,50000.0,94110.0,Medium,0,0,0,1,0,0
3302,2013-02-01,0.0,94102.0,Very Low,0,1,0,0,0,0
3303,2013-02-04,140000.0,94110.0,High,0,0,1,0,0,0
3304,2013-02-04,0.0,94103.0,Very Low,0,1,0,0,0,0
3305,2013-02-04,114540.0,94102.0,High,0,0,1,0,0,0
3306,2013-02-04,753450.0,94133.0,High,0,0,1,0,0,0
3307,2013-02-04,753450.0,94133.0,High,0,0,1,0,0,0
3308,2013-02-04,10000.0,94117.0,Low,1,0,0,0,0,0
3309,2013-02-04,17000.0,94114.0,Medium,0,0,0,1,0,0
3310,2013-02-04,1.0,94122.0,Very Low,0,1,0,0,0,0
3311,2013-02-04,400000.0,94102.0,High,0,0,1,0,0,0
3312,2013-02-04,50000.0,94132.0,Medium,0,0,0,1,0,0
3313,2013-02-04,23000.0,94132.0,Medium,0,0,0,1,0,0
3314,2013-02-04,500.0,94112.0,Very Low,0,1,0,0,0,0
3315,2013-02-04,50000.0,94132.0,Medium,0,0,0,1,0,0
3316,2013-02-04,5000.0,94109.0,Low,1,0,0,0,0,0
3317,2013-02-04,3500.0,94117.0,Low,1,0,0,0,0,0
3318,2013-02-04,100000.0,94127.0,Medium,0,0,0,1,0,0
3319,2013-02-04,8490.0,94122.0,Low,1,0,0,0,0,0
3320,2013-02-04,11760.0,94122.0,Medium,0,0,0,1,0,0
3321,2013-02-04,1.0,94112.0,Very Low,0,1,0,0,0,0
3322,2013-02-04,8000.0,94118.0,Low,1,0,0,0,0,0
3323,2013-02-04,7500.0,94117.0,Low,1,0,0,0,0,0
3324,2013-02-04,1.0,94112.0,Very Low,0,1,0,0,0,0
3325,2013-02-04,12950.0,94118.0,Medium,0,0,0,1,0,0
3326,2013-02-04,18500.0,94132.0,Medium,0,0,0,1,0,0
3327,2013-02-04,300000.0,94132.0,High,0,0,1,0,0,0
3328,2013-02-04,35000.0,94108.0,Medium,0,0,0,1,0,0
3329,2013-02-04,5500000.0,94122.0,Very High,0,0,0,0,1,0
3330,2013-02-04,3000.0,94102.0,Low,1,0,0,0,0,0
3331,2013-02-04,111277.0,94115.0,High,0,0,1,0,0,0
3332,2013-02-04,2000.0,94110.0,Low,1,0,0,0,0,0
3333,2013-02-04,1.0,94133.0,Very Low,0,1,0,0,0,0
3334,2013-02-04,7000.0,94122.0,Low,1,0,0,0,0,0
3335,2013-02-04,3000.0,94117.0,Low,1,0,0,0,0,0
3336,2013-02-04,1200.0,94103.0,Low,1,0,0,0,0,0
3337,2013-02-04,6480.0,94115.0,Low,1,0,0,0,0,0
3338,2013-02-04,23500.0,94117.0,Medium,0,0,0,1,0,0
3339,2013-02-04,32000.0,94131.0,Medium,0,0,0,1,0,0
3340,2013-02-04,5000.0,94107.0,Low,1,0,0,0,0,0
3341,2013-02-04,4000.0,94105.0,Low,1,0,0,0,0,0
3342,2013-02-04,30000.0,UNKNOWN,Medium,0,0,0,1,0,0
3343,2013-02-04,15000.0,94111.0,Medium,0,0,0,1,0,0
3344,2013-02-04,3000.0,94123.0,Low,1,0,0,0,0,0
3345,2013-02-04,118000.0,94110.0,High,0,0,1,0,0,0
3346,2013-02-04,6000.0,94133.0,Low,1,0,0,0,0,0
3347,2013-02-04,125000.0,94107.0,High,0,0,1,0,0,0
3348,2013-02-04,1.0,94109.0,Very Low,0,1,0,0,0,0
3349,2013-02-04,1.0,94109.0,Very Low,0,1,0,0,0,0
3350,2013-02-04,10000.0,94105.0,Low,1,0,0,0,0,0
3351,2013-02-04,350000.0,94123.0,High,0,0,1,0,0,0
3352,2013-02-04,30000.0,94118.0,Medium,0,0,0,1,0,0
3353,2013-02-04,2000.0,94112.0,Low,1,0,0,0,0,0
3354,2013-02-04,60000.0,94114.0,Medium,0,0,0,1,0,0
3355,2013-02-04,12000.0,94117.0,Medium,0,0,0,1,0,0
3356,2013-02-04,3000.0,94131.0,Low,1,0,0,0,0,0
3357,2013-02-04,1.0,94121.0,Very Low,0,1,0,0,0,0
3358,2013-02-04,7650.0,94115.0,Low,1,0,0,0,0,0
3359,2013-02-04,6000.0,94110.0,Low,1,0,0,0,0,0
3360,2013-02-04,1000.0,94112.0,Very Low,0,1,0,0,0,0
3361,2013-02-04,20000.0,94117.0,Medium,0,0,0,1,0,0
3362,2013-02-04,15000.0,94109.0,Medium,0,0,0,1,0,0
3363,2013-02-04,3500.0,94133.0,Low,1,0,0,0,0,0
3364,2013-02-04,3500.0,94133.0,Low,1,0,0,0,0,0
3365,2013-02-04,8000.0,94103.0,Low,1,0,0,0,0,0
3366,2013-02-04,5000.0,94110.0,Low,1,0,0,0,0,0
3367,2013-02-04,32000.0,94110.0,Medium,0,0,0,1,0,0
3368,2013-02-04,4000.0,94109.0,Low,1,0,0,0,0,0
3369,2013-02-04,1.0,94131.0,Very Low,0,1,0,0,0,0
3370,2013-02-04,21000.0,94115.0,Medium,0,0,0,1,0,0
3371,2013-02-04,20000.0,94108.0,Medium,0,0,0,1,0,0
3372,2013-02-04,1.0,94114.0,Very Low,0,1,0,0,0,0
3373,2013-02-04,1.0,94116.0,Very Low,0,1,0,0,0,0
3374,2013-02-04,36000.0,94112.0,Medium,0,0,0,1,0,0
3375,2013-02-04,25000.0,94123.0,Medium,0,0,0,1,0,0
3376,2013-02-04,1.0,94117.0,Very Low,0,1,0,0,0,0
3377,2013-02-04,9289.0,94134.0,Low,1,0,0,0,0,0
3378,2013-02-04,2000.0,94122.0,Low,1,0,0,0,0,0
3379,2013-02-04,1.0,94117.0,Very Low,0,1,0,0,0,0
3380,2013-02-04,1.0,94117.0,Very Low,0,1,0,0,0,0
3381,2013-02-04,35000.0,94127.0,Medium,0,0,0,1,0,0
3382,2013-02-04,9000.0,94118.0,Low,1,0,0,0,0,0
3383,2013-02-04,7800.0,94121.0,Low,1,0,0,0,0,0
3384,2013-02-04,4800.0,94118.0,Low,1,0,0,0,0,0
3385,2013-02-04,60000.0,94123.0,Medium,0,0,0,1,0,0
3386,2013-02-04,10.0,94111.0,Very Low,0,1,0,0,0,0
3387,2013-02-04,42000.0,94131.0,Medium,0,0,0,1,0,0
3388,2013-02-04,1.0,94117.0,Very Low,0,1,0,0,0,0
3389,2013-02-04,25000.0,94114.0,Medium,0,0,0,1,0,0
3390,2013-02-04,20000.0,94116.0,Medium,0,0,0,1,0,0
3391,2013-02-04,1.0,94103.0,Very Low,0,1,0,0,0,0
3392,2013-02-04,1.0,94103.0,Very Low,0,1,0,0,0,0
3393,2013-02-04,1.0,94109.0,Very Low,0,1,0,0,0,0
3394,2013-02-04,1.0,94109.0,Very Low,0,1,0,0,0,0
3395,2013-02-04,60000.0,94123.0,Medium,0,0,0,1,0,0
3396,2013-02-04,30000.0,94103.0,Medium,0,0,0,1,0,0
3397,2013-02-04,25000.0,94115.0,Medium,0,0,0,1,0,0
3398,2013-02-04,10000.0,94103.0,Low,1,0,0,0,0,0
3399,2013-02-04,1.0,94133.0,Very Low,0,1,0,0,0,0
3400,2013-02-04,30000.0,94109.0,Medium,0,0,0,1,0,0
3401,2013-02-04,30000.0,94103.0,Medium,0,0,0,1,0,0
3402,2013-02-04,30000.0,94103.0,Medium,0,0,0,1,0,0
3403,2013-02-04,20000.0,94107.0,Medium,0,0,0,1,0,0
3404,2013-02-04,4000.0,94131.0,Low,1,0,0,0,0,0
3405,2013-02-04,320000.0,94109.0,High,0,0,1,0,0,0
3406,2013-02-04,1.0,94127.0,Very Low,0,1,0,0,0,0
3407,2013-02-04,110000.0,94105.0,High,0,0,1,0,0,0
3408,2013-02-04,100000.0,94108.0,Medium,0,0,0,1,0,0
3409,2013-02-04,1.0,94102.0,Very Low,0,1,0,0,0,0
3410,2013-02-04,1.0,94110.0,Very Low,0,1,0,0,0,0
3411,2013-02-04,159.0,94115.0,Very Low,0,1,0,0,0,0
3412,2013-02-04,1.0,94115.0,Very Low,0,1,0,0,0,0
3413,2013-02-04,65000.0,94133.0,Medium,0,0,0,1,0,0
3414,2013-02-04,60000.0,94123.0,Medium,0,0,0,1,0,0
3415,2013-02-04,680000.0,94133.0,High,0,0,1,0,0,0
3416,2013-02-05,6500.0,94105.0,Low,1,0,0,0,0,0
3417,2013-02-05,13500.0,94121.0,Medium,0,0,0,1,0,0
3418,2013-02-05,13500.0,94121.0,Medium,0,0,0,1,0,0
3419,2013-02-05,1500.0,94114.0,Low,1,0,0,0,0,0
3420,2013-02-05,7500.0,94112.0,Low,1,0,0,0,0,0
3421,2013-02-05,375000.0,94117.0,High,0,0,1,0,0,0
3422,2013-02-05,5000.0,94117.0,Low,1,0,0,0,0,0
3423,2013-02-05,1.0,94110.0,Very Low,0,1,0,0,0,0
3424,2013-02-05,235000.0,94121.0,High,0,0,1,0,0,0
3425,2013-02-05,2000.0,94116.0,Low,1,0,0,0,0,0
3426,2013-02-05,1.0,94102.0,Very Low,0,1,0,0,0,0
3427,2013-02-05,1000.0,94115.0,Very Low,0,1,0,0,0,0
3428,2013-02-05,15000.0,94131.0,Medium,0,0,0,1,0,0
3429,2013-02-05,1.0,94116.0,Very Low,0,1,0,0,0,0
3430,2013-02-05,6500.0,94110.0,Low,1,0,0,0,0,0
3431,2013-02-05,373000.0,94104.0,High,0,0,1,0,0,0
3432,2013-02-05,4000.0,94115.0,Low,1,0,0,0,0,0
3433,2013-02-05,1800.0,94102.0,Low,1,0,0,0,0,0
3434,2013-02-05,4000.0,94115.0,Low,1,0,0,0,0,0
3435,2013-02-05,1.0,94116.0,Very Low,0,1,0,0,0,0
3436,2013-02-05,1.0,94131.0,Very Low,0,1,0,0,0,0
3437,2013-02-05,3200.0,94114.0,Low,1,0,0,0,0,0
3438,2013-02-05,3200.0,94114.0,Low,1,0,0,0,0,0
3439,2013-02-05,1000.0,94103.0,Very Low,0,1,0,0,0,0
3440,2013-02-05,1000.0,94117.0,Very Low,0,1,0,0,0,0
3441,2013-02-05,5240.0,94103.0,Low,1,0,0,0,0,0
3442,2013-02-05,1.0,94112.0,Very Low,0,1,0,0,0,0
3443,2013-02-05,4300.0,94103.0,Low,1,0,0,0,0,0
3444,2013-02-05,2200.0,94105.0,Low,1,0,0,0,0,0
3445,2013-02-05,95000.0,94103.0,Medium,0,0,0,1,0,0
3446,2013-02-05,95000.0,94103.0,Medium,0,0,0,1,0,0
3447,2013-02-05,95000.0,94103.0,Medium,0,0,0,1,0,0
3448,2013-02-05,14000.0,94105.0,Medium,0,0,0,1,0,0
3449,2013-02-05,0.0,94108.0,Very Low,0,1,0,0,0,0
3450,2013-02-05,6000.0,94112.0,Low,1,0,0,0,0,0
3451,2013-02-05,4000.0,94108.0,Low,1,0,0,0,0,0
3452,2013-02-05,10000.0,94133.0,Low,1,0,0,0,0,0
3453,2013-02-05,15000.0,94107.0,Medium,0,0,0,1,0,0
3454,2013-02-05,12000.0,94114.0,Medium,0,0,0,1,0,0
3455,2013-02-05,10000.0,94121.0,Low,1,0,0,0,0,0
3456,2013-02-05,27500.0,94107.0,Medium,0,0,0,1,0,0
3457,2013-02-05,1.0,94122.0,Very Low,0,1,0,0,0,0
3458,2013-02-05,1.0,94117.0,Very Low,0,1,0,0,0,0
3459,2013-02-05,1.0,94131.0,Very Low,0,1,0,0,0,0
3460,2013-02-05,44000.0,94112.0,Medium,0,0,0,1,0,0
3461,2013-02-05,10000.0,94133.0,Low,1,0,0,0,0,0
3462,2013-02-05,1.0,94121.0,Very Low,0,1,0,0,0,0
3463,2013-02-05,1.0,94110.0,Very Low,0,1,0,0,0,0
3464,2013-02-05,1.0,94123.0,Very Low,0,1,0,0,0,0
3465,2013-02-05,45000.0,94127.0,Medium,0,0,0,1,0,0
3466,2013-02-05,1.0,94127.0,Very Low,0,1,0,0,0,0
3467,2013-02-05,18000.0,94109.0,Medium,0,0,0,1,0,0
3468,2013-02-05,10000.0,94133.0,Low,1,0,0,0,0,0
3469,2013-02-05,10000.0,94133.0,Low,1,0,0,0,0,0
3470,2013-02-05,10000.0,94133.0,Low,1,0,0,0,0,0
3471,2013-02-05,267.0,94122.0,Very Low,0,1,0,0,0,0
3472,2013-02-05,10000.0,94133.0,Low,1,0,0,0,0,0
3473,2013-02-05,11800.0,94117.0,Medium,0,0,0,1,0,0
